theta_rad,theta_deg,Fz_mN,Fx_mN
2.124194490192344631e+00,1.217073791529648901e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.123394490192344719e+00,1.216615425293544348e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.122594490192344807e+00,1.216157059057439653e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.121794490192344895e+00,1.215698692821335101e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.120994490192344983e+00,1.215240326585230406e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.120194490192345071e+00,1.214781960349125853e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.119394490192344715e+00,1.214323594113021016e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.118594490192344804e+00,1.213865227876916322e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.117794490192344892e+00,1.213406861640811769e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.116994490192344980e+00,1.212948495404707216e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.116194490192344624e+00,1.212490129168602238e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.115394490192344712e+00,1.212031762932497685e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.114594490192344800e+00,1.211573396696393132e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.113794490192344888e+00,1.211115030460288438e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.112994490192344976e+00,1.210656664224183885e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.112194490192345064e+00,1.210198297988079190e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.111394490192344708e+00,1.209739931751974353e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.110594490192344796e+00,1.209281565515869801e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.109794490192344885e+00,1.208823199279765248e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.108994490192344973e+00,1.208364833043660553e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.108194490192344617e+00,1.207906466807555717e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.107394490192344705e+00,1.207448100571451164e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.106594490192344793e+00,1.206989734335346469e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.105794490192344881e+00,1.206531368099241917e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.104994490192344969e+00,1.206073001863137222e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.104194490192345057e+00,1.205614635627032669e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.103394490192344701e+00,1.205156269390927832e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.102594490192344789e+00,1.204697903154823138e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.101794490192344877e+00,1.204239536918718585e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.100994490192344966e+00,1.203781170682614032e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.100194490192344610e+00,1.203322804446509053e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.099394490192344698e+00,1.202864438210404501e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.098594490192344786e+00,1.202406071974299948e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.097794490192344874e+00,1.201947705738195253e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.096994490192344962e+00,1.201489339502090701e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.096194490192345050e+00,1.201030973265986006e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.095394490192344694e+00,1.200572607029881169e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.094594490192344782e+00,1.200114240793776617e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.093794490192344870e+00,1.199655874557672064e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.092994490192344959e+00,1.199197508321567369e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.092194490192344603e+00,1.198739142085462532e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.091394490192344691e+00,1.198280775849357980e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.090594490192344779e+00,1.197822409613253285e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.089794490192344867e+00,1.197364043377148732e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.088994490192344955e+00,1.196905677141044038e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.088194490192345043e+00,1.196447310904939485e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.087394490192344687e+00,1.195988944668834648e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.086594490192344775e+00,1.195530578432729953e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.085794490192344863e+00,1.195072212196625401e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.084994490192344951e+00,1.194613845960520848e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.084194490192345040e+00,1.194155479724416153e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.083394490192344684e+00,1.193697113488311317e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.082594490192344772e+00,1.193238747252206764e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.081794490192344860e+00,1.192780381016102069e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.080994490192344948e+00,1.192322014779997517e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.080194490192345036e+00,1.191863648543892964e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.079394490192344680e+00,1.191405282307787985e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.078594490192344768e+00,1.190946916071683432e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.077794490192344856e+00,1.190488549835578880e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.076994490192344944e+00,1.190030183599474185e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.076194490192345032e+00,1.189571817363369632e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.075394490192344676e+00,1.189113451127264796e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.074594490192344765e+00,1.188655084891160101e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.073794490192344853e+00,1.188196718655055548e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.072994490192344941e+00,1.187738352418950853e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.072194490192345029e+00,1.187279986182846301e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.071394490192344673e+00,1.186821619946741464e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.070594490192344761e+00,1.186363253710636769e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.069794490192344849e+00,1.185904887474532217e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.068994490192344937e+00,1.185446521238427664e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.068194490192345025e+00,1.184988155002322969e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.067394490192344669e+00,1.184529788766218132e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.066594490192344757e+00,1.184071422530113580e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.065794490192344846e+00,1.183613056294008885e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.064994490192344934e+00,1.183154690057904332e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.064194490192345022e+00,1.182696323821799780e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.063394490192344666e+00,1.182237957585694801e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.062594490192344754e+00,1.181779591349590248e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.061794490192344842e+00,1.181321225113485696e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.060994490192344930e+00,1.180862858877381001e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.060194490192345018e+00,1.180404492641276448e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.059394490192344662e+00,1.179946126405171611e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.058594490192344750e+00,1.179487760169066917e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.057794490192344838e+00,1.179029393932962364e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.056994490192344927e+00,1.178571027696857669e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.056194490192345015e+00,1.178112661460753117e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.055394490192344659e+00,1.177654295224648280e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.054594490192344747e+00,1.177195928988543727e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.053794490192344835e+00,1.176737562752439032e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.052994490192344923e+00,1.176279196516334480e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.052194490192345011e+00,1.175820830280229785e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.051394490192344655e+00,1.175362464044124948e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.050594490192344743e+00,1.174904097808020396e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.049794490192344831e+00,1.174445731571915701e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.048994490192344919e+00,1.173987365335811148e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.048194490192345008e+00,1.173528999099706596e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.047394490192345096e+00,1.173070632863601901e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.046594490192344740e+00,1.172612266627497064e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.045794490192344828e+00,1.172153900391392511e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.044994490192344916e+00,1.171695534155287817e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.044194490192345004e+00,1.171237167919183264e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.043394490192344648e+00,1.170778801683078427e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.042594490192344736e+00,1.170320435446973732e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.041794490192344824e+00,1.169862069210869180e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.040994490192344912e+00,1.169403702974764485e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.040194490192345000e+00,1.168945336738659933e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.039394490192345089e+00,1.168486970502555380e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.038594490192344733e+00,1.168028604266450543e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.037794490192344821e+00,1.167570238030345848e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.036994490192344909e+00,1.167111871794241296e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.036194490192344997e+00,1.166653505558136601e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.035394490192344641e+00,1.166195139322031764e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.034594490192344729e+00,1.165736773085927211e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.033794490192344817e+00,1.165278406849822517e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.032994490192344905e+00,1.164820040613717964e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.032194490192344993e+00,1.164361674377613411e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.031394490192345081e+00,1.163903308141508717e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.030594490192344725e+00,1.163444941905403880e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.029794490192344814e+00,1.162986575669299327e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.028994490192344902e+00,1.162528209433194633e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.028194490192344990e+00,1.162069843197090080e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.027394490192344634e+00,1.161611476960985243e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.026594490192344722e+00,1.161153110724880548e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.025794490192344810e+00,1.160694744488775996e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.024994490192344898e+00,1.160236378252671443e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.024194490192344986e+00,1.159778012016566748e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.023394490192345074e+00,1.159319645780462196e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.022594490192344718e+00,1.158861279544357359e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.021794490192344806e+00,1.158402913308252664e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.020994490192344895e+00,1.157944547072148112e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.020194490192344983e+00,1.157486180836043417e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.019394490192344627e+00,1.157027814599938580e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.018594490192344715e+00,1.156569448363834027e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.017794490192344803e+00,1.156111082127729333e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.016994490192344891e+00,1.155652715891624780e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.016194490192344979e+00,1.155194349655520227e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.015394490192345067e+00,1.154735983419415533e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.014594490192344711e+00,1.154277617183310696e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.013794490192344799e+00,1.153819250947206143e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.012994490192344887e+00,1.153360884711101448e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.012194490192344976e+00,1.152902518474996896e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.011394490192344620e+00,1.152444152238892059e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.010594490192344708e+00,1.151985786002787364e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.009794490192344796e+00,1.151527419766682812e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.008994490192344884e+00,1.151069053530578259e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.008194490192344972e+00,1.150610687294473564e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.007394490192345060e+00,1.150152321058369012e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.006594490192344704e+00,1.149693954822264175e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.005794490192344792e+00,1.149235588586159480e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.004994490192344880e+00,1.148777222350054927e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.004194490192344968e+00,1.148318856113950233e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.003394490192344612e+00,1.147860489877845396e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.002594490192344701e+00,1.147402123641740843e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.001794490192344789e+00,1.146943757405636148e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.000994490192344877e+00,1.146485391169531596e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.000194490192344965e+00,1.146027024933427043e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.999394490192344831e+00,1.145568658697322206e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.998594490192344919e+00,1.145110292461217654e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.997794490192344785e+00,1.144651926225112959e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.996994490192344873e+00,1.144193559989008264e+02,0.000000000000000000e+00,0.000000000000000000e+00
